diario,seccion,fecha,titulo,texto
ambito,deportes,2023-09-16T09:05:00.000Z,Ya rueda el balón entre Athletic Bilbao y Cádiz en la Catedral,"La visita viene de ganar en la jornada pasada y buscará continuar por la senda del triunfo. Por su parte, el equipo local llega a este encuentro después de un empate previo El contenido al que quiere acceder es exclusivo para suscriptores. En su visita anterior, Athletic Bilbao empató por 0 con Mallorca. En los últimos 3 juegos del actual torneo, generó 2 victorias y 1 derrota, con 6 goles marcados y con 4 en su valla. Cádiz venció en casa a Villarreal por 3 a 1. En los últimos encuentros del torneo, ha logrado ganar 1, ha empatado 1 y perdido 1. Además, logró gritar 5 goles y ha recibido 4 en su arco. El dueño casa se encuentra en el sexto puesto y tiene 7 puntos (2 PG - 1 PE - 1 PP), mientras que la visita sumó 7 unidades y está en el séptimo lugar en el torneo (2 PG - 1 PE - 1 PP). El árbitro Guillermo Cuadra Fernández fue el encargado de supervisar el juego en la Catedral. Formación de Athletic Bilbao hoy El entrenador Ernesto Valverde dispuso una formación 4-5-1 con Unai Simón defendiendo el arco; Óscar de Marcos, Dani Vivian, Aitor Paredes y Yuri Berchiche como zagueros; Mikel Vesga, Iñigo Ruiz, Iñaki Williams, Oihan Sancet y Álex Berenguer en el centro del campo; con Gorka Guruzeta como atacantes. Formación de Cádiz hoy Por su parte, Sergio González salió a jugar con un esquema 4-4-2, con el arquero Jeremías Ledesma; Isaac Carcelén, Luis Hernández, Fali Giménez, Javi Hernández como defensores; Iván Alejo, Rubén Alcaraz, Gonzalo Escalante y Rubén Sobrino como centrocampistas; y Chris Ramos y Roger Martí como delanteros. © 2020 DataFactory"
ambito,finanzas,2023-09-16T09:13:44.000Z,Warren Buffett y su drástica decisión relacionada a una importante empresa tecnológica,"Warren Buffett es un inversionista estadounidense reconocido como uno de los más exitosos de todos los tiempos. Por eso, cada vez que habla o se conocen datos sobre sus decisiones financieras todo el mundo presta atención a sus movimientos. A lo largo de los años, el presidente y director ejecutivo de Berkshire Hathaway acumuló una gran riqueza personal a través de sus inversiones, por lo que es considerado uno de los hombres más ricos del mundo . Ahora, con un gran trayecto financiero, revela una regla de oro para tener éxito al momento de invertir. El multimillonario, a través de su vehículo de inversión Berkshire Hathaway , vendió 5,5 millones de acciones del fabricante estadounidense de ordenadores personales e impresoras Hewlett-Packard (HP) por unos u$s158,5 millones . Tras esta operación, la participación de Warren Buffett en HP se reduce desde el 12,24% del capital a cerca del 11,7% , aunque seguirá siendo el máximo accionista de la compañía a través de Berkshire Hathaway, con más de 115 millones de acciones en su poder. En abril de 2022, Buffett se había convertido en el primer accionista de HP con la compra de un paquete de 120,95 millones de acciones por medio de Berkshire Hathaway, en una operación que se valoró entonces en unos u$s4.200 millones. La decisión del multimillonario se dio a dos semanas de que la empresa haya informado una caída interanual del beneficio en su tercer trimestre fiscal, finalizado en julio, del 31,7%, hasta los u$s766 millones. La cifra de negocio de la compañía estadounidense alcanzó los u$s13.196 millones de mayo a julio, un 9,9% menos que en el mismo periodo del ejercicio anterior. Tras conocerse que la noticia del recorte de participación por parte de Buffett, los títulos de la empresa tecnológica en la Bolsa de Nueva York cerraron el pasado jueves con una caída del 1,76%, hasta los u$s27,83."
ambito,lifestyle,2023-09-16T12:00:00.000Z,El poder desconocido de los insultos: cómo pueden dañar nuestro cerebro,Si tenés dudas comunicate con nosotros a [email protected] Llamanos al (54) 11 4556-9147/48 o al (54) 11 4449-3256 de lunes a viernes de 10 a 18
ambito,lifestyle,2023-09-16T12:00:00.000Z,¿Brindamos? 3 tragos que no podés dejar de probar este sábado,Si tenés dudas comunicate con nosotros a [email protected] Llamanos al (54) 11 4556-9147/48 o al (54) 11 4449-3256 de lunes a viernes de 10 a 18
todonoticias,espectaculos,2023-09-16T09:14:00.000Z,"“Resistencia”: en un futuro cercano, la guerra será contra la Inteligencia Artificial"," Resistencia, la película escrita y dirigida por el realizador británico Gareth Edwards –responsable de éxitos como Rogue One: una historia de Star Wars y Godzilla –, transportará al público en el cine a un futuro cercano en el que la raza humana está en guerra con un adversario como ningún otro: la Inteligencia Artificial (IA). Resistencia, una guerra de la humanidad contra la Inteligencia Artificial. (Foto: Disney) Joshua (John David Washington), un exagente de las fuerzas especiales que lamenta la desaparición de su esposa (Gemma Chan) es reclutado para cazar y matar al Creador, el esquivo arquitecto de la IA avanzada que desarrolló un arma misteriosa con el poder de poner fin a la guerra y a la humanidad. Resistencia es una obra que pretende combinar sus pasiones en el cine: “Mi cinematografía favorita es muy visual. No es como una obra de teatro. Es como un sueño. Es simplemente pura emoción”, confesó Gareth Edwards. “En mi infancia y adolescencia, todas las películas del cine eran un éxito de taquilla. No pasaba un mes en el que no apareciera otro clásico de la ciencia ficción, como caído del cielo por los dioses del cine. Películas cuyas imágenes y personajes permanecerían conmigo durante décadas, rebotando en mi cabeza por el resto de mi vida”, relató el director, en su intento de explicar el impacto profundo que este género provocó en él a temprana edad. Desde Star Wars hasta Apocalipsis Now , las historias de los grandes maestros del cine dejaron huella en el director y plantaron la semilla de un sueño: hacer sus propias películas. En 2010 debutó como director con Monsters, para luego dirigir Godzilla y posteriormente unirse a Star Wars. Resistencia, una guerra de la humanidad contra la Inteligencia Artificial. (Foto: Disney) © 2023 20th Century Studios. All Rights Reserved. Siete años después de Rogue One, Resistencia “es una película de guerra mezclada con ciencia ficción robótica”, describió. Peligros y beneficios de la Inteligencia Artificial en el cine La Inteligencia Artificial y sus posibles beneficios y peligros para la humanidad , uno de los temas más debatidos actualmente, está en el epicentro de Resistencia . El director se inspiró para crear la historia d urante un viaje por el sudeste asiático, tras finalizar el rodaje de un proyecto anterior. “ Comencé a imaginar enormes estructuras futuristas que surgían de los arrozales, o a pensar en fascinantes preguntas espirituales que surgirían si un monje budista fuera una IA. Lo encontré cautivador”, señaló . Cuándo se estrena “Resistencia” en cines Resistencia, una guerra de la humanidad contra la Inteligencia Artificial. (Foto: Disney) © 2023 20th Century Studios. All Rights Reserved. La visión de Edwards como cineasta queda revelada en pantalla, pero también el elenco como los equipos creativos y técnicos aseguraron disfrutar de ser parte de un proyecto liderado por alguien con un modo de trabajar y una identidad cinematográfica tan claros. El actor John David Washington dice que, cuando recibió el guion, la historia creada por Edwards le resultó intrigante, pero a su vez sorprendentemente conmovedora. Resistencia se estrena el 28 de septiembre solo en cines de la Argentina y el mundo. "
lanacion,politica,2023-09-16T09:34:00.037Z,Debate Argentina 2023: quiénes abrirán y qué candidatos participarán de la primera instancia,"escuchar Los debates presidenciales en la Argentina serán el 1.º y el 8 de octubre, y la Cámara Nacional Electoral ya arregló, junto a los representantes de los candidatos que participarán, quiénes abrirán los respectivos encuentros, de los cuales el primero será en Santiago del Estero y el segundo en la provincia de Buenos Aires. Las posiciones en los atriles fueron definidas por sorteo. De las reuniones participaron los equipos de los candidatos que superaron las PASO del 13 de agosto y participarán de los comicios generales del 22 de octubre: Sergio Massa, Javier Milei, Patricia Bullrich, Juan Schiaretti y Myriam Bregman. Dos novedades se agregaron a esta instancia, definida por ley desde el 2019, que se realizará por tercera vez consecutiva en una elección presidencial: por un lado, cada candidato va a tener cinco oportunidades de derecho a réplica, que será libre de utilizar en toda la extensión del debate, y la segunda es que además de los ejes temáticos ya acordados, la ciudadanía podrá votar entre una lista definida para agregar otro tópico. La Cámara Nacional Electoral (CNE) realizó los sorteos vinculados con el desarrollo de los debates presidenciales, que tendrán lugar en octubre en Santiago del Estero y en la Ciudad Autónoma de Buenos Aires (CABA) para las elecciones generales, informaron fuentes judiciales. Télam Cabe aclarar que, en caso de que la primera vuelta no arroje un ganador definitivo y deba realizarse un balotaje el 19 de noviembre, se abrirá una nueva instancia para el debate, que sería el 12 de noviembre, dentro de los diez días previos a estos comicios que plantea como plazo la legislación vigente. Quiénes son los candidatos que participarán de los debates presidenciales En esta ocasión, son cinco los candidatos que se presentarán a los debates presidenciales: Javier Milei (La Libertad Avanza) (La Libertad Avanza) Patricia Bullrich (Juntos por el Cambio) (Juntos por el Cambio) Sergio Massa (Unión por la Patria) (Unión por la Patria) Juan Schiaretti (Hacemos por Nuestro País) (Hacemos por Nuestro País) Myriam Bregman (Frente de Izquierda y de los Trabajadores Unidad) Quiénes abrirán los debates Según lo definido por el azar, en la Universidad Nacional de Santiago del Estero los atriles se ocuparán, de izquierda a derecha, en el siguiente orden: Myriam Bregman, Sergio Massa, Patricia Bullrich, Juan Schiaretti, y Javier Milei, mientras que en Buenos Aires, donde el debate tendrá como sede la Facultad de Derecho de la UBA, el posicionamiento será, también de izquierda a derecha: Schiaretti, Bullrich, Milei, Bregman y Massa. En el sorteo de los órdenes de exposición, se definieron distintos “roles”, asignados a partir de letras del abecedario, que determinan quién abrirá el debate. De esta forma, el rol A, es decir la apertura, correspondió a Bregman, mientras que luego, en orden, quedaron: Milei, Massa, Bullrich y Schiaretti. Cuáles serán los temas del debate y cómo participar en su elección Una de las novedades de este debate respecto a las ediciones previas es que la ciudadanía podrá elegir dos temas, que se agregarán a los cuatro ya previstos. Los ejes ya definidos se dividieron en dos, correspondientes a los primeros bloques de cada encuentro. De esta forma, en Santiago del Estero los ejes temáticos ya fijados son “Educación” y “Economía”, mientras que en la UBA serán “Seguridad” y “Trabajo y Producción”. En este debate sumamos la PARTICIPACIÓN CIUDADANA, por eso dos de los temas a debatir van a ser elegidos por la sociedad ➡ https://t.co/KQpgJHcsPq pic.twitter.com/N6RGEb3Xz4 — Debate 2023 (@DebatesAr) September 14, 2023 La ciudadanía elegirá en conjunto otros dos temas, de una serie de opciones preestablecidas, que serán el tercer eje de los dos debates. El formulario para participar, abierto hasta el sábado 16 de septiembre inclusive, está disponible dentro de este link. Los temas a elección, sobre los cuales los candidatos deberán explayarse durante dos minutos, son: “Defensa”; “Derechos Humanos y Convivencia Democrática”; “Federalismo y Desarrollo Regional”; “Justicia, instituciones y transparencia”; “Relaciones de Argentina con el mundo” y “Salud”. Los interesados deberán completar una primera página, donde deberán suscribir su número de DNI, el número de trámite del mismo, el género con el que se identifican, un mail de contacto y la aseveración, con carácter de declaración jurada, de que no tienen relación con la organización del debate presidencial. Una vez superada esta instancia, podrán elegir uno de los ejes temáticos ya descritos y el formulario se enviará automáticamente."
lanacion,economia,2023-09-16T09:30:00.037Z,"Por lo general, los mercados castigan los consensos","escuchar Con el placer de siempre al darles la bienvenida a este espacio, quiero compartir con ustedes un intercambio de ideas que tuve el honor de tener con el profesor Juan Carlos de Pablo, sobre aprender a diferenciar si algo es transitorio o permanente. Supongamos que jugás al fútbol y lamentablemente te lesionás la rodilla y tenés que operarte los ligamentos cruzados. Si automáticamente el médico te alienta a hacer una rehabilitación intensiva con mucha kinesiología, y te tranquiliza diciéndote que en seis meses volverás a las canchas, seguramente vas a esforzaste mucho y estarás mejor que antes. Lo percibís como algo transitorio, aguantarás ese tiempo y lo pasarás con entusiasmo. Sin embargo, si el médico te genera dudas sobre si podrás volver a jugar, la transición se hace larguísima y el dolor será permanente, dejarás de cuidarte, comerás mal y empeorarás la situación. Primer debate: los problemas macroeconómicos argentinos ¿son transitorios o ya son permanentes? Si percibimos lo primero (al menos yo lo percibo así), vale la pena el esfuerzo y la situación se puede dar vuelta. Tenemos un país muy viable, muy prometedor si nos ordenamos socialmente, si volvemos a valorar el esfuerzo, el mérito, el respeto a las libertades individuales, si sostenemos reglas claras y permanentes en el tiempo, privilegiando la transparencia y la honestidad. Creo que el 66% de la población quiere eso, quiere cambiar la tendencia. Pero si percibimos que nuestra decadencia ya es permanente, que la mafia ya está enquistada o que les conviene al político, a algunos sindicalistas, a muchos jueces o al empresario prebendario de turno, el replanteo ya implica preguntarnos: ¿dónde queremos que vivan nuestros hijos? “Los problemas macroeconómicos, ¿son transitorios o ya son permanentes? Si percibimos que son transitorios, el esfuerzo vale la pena” Tengo muchos motivos para creer que el proceso en el que estamos ahora es transitorio y que vale la pena quedarse y pelear para que así sea. Aunque claro, cuando releo lo que escribí me pasa seguramente lo mismo que a ustedes: me parece algo voluntarista. Pero ¿saben qué? Sería un desperdicio resignarnos. Del lado de las empresas, si perciben que una norma es transitoria, aguantan. Si perciben que la dolarización, el bimonetarismo, la convertibilidad o simplemente una medida restrictiva no aguanta en el tiempo, entonces los individuos no cambian su comportamiento, buscan evadir la nueva regla y generan la profecía autocumplida. Una regla o norma no funciona si los agentes económicos no las respetan. De manera inversa, si la mayoría percibe que una regla perdura en el tiempo, empieza a generarse entonces el cambio cultural necesario. En Por qué fracasan las naciones, los autores Daron Acemoglu y James A. Robinson sostienen: “Las sociedades con instituciones políticas que concentran el poder en manos de unos pocos, rara vez sobresalen en innovación y crecimiento, debido a que los innovadores no tienen ninguna garantía de poder quedarse con el fruto de sus esfuerzos. Y, en la medida en que los excluidos no pueden generar riqueza, tienen pocos recursos para desafiar el poder de los grupos dominantes; en consecuencia, estos se perpetúan en la dominancia”. “El momento quizá más complicado sea la transición; no veo al Gobierno colaborando y, además, tiende a culpar siempre a otros de lo que pasa” Por eso, es también malo cuando grupos empresariales (generalmente amigos del poder) vetan iniciativas destinadas a mejorar o a fortalecer la competencia. Se generan monopolios y el consumidor queda obligado a pagar el precio que garantice la rentabilidad del prebendario. Pero también muchos empresarios de bien justifican que con este tipo de reglas estatales ganan dinero. Pero, ¿de qué sirve ese dinero si luego lo tienen que gastar en protegerse físicamente o en ver cómo se alejan sus hijos? El gurú financiero George Soros dijo una vez que no importa si estamos equivocados o acertados, lo importante es cuánto perdemos o ganamos si lo estamos. Me pareció muy gráfica esta frase para intentar plantear en esta nota mis siguientes puntos de vista. • Este contexto, apático, recesivo, inflacionario, incierto no termina con las elecciones. Va a demorar unos meses más y se esperará a ver la capacidad de gobernabilidad del ganador y si la sociedad termina avalando o convalidando el plan a implementar. Si se aceptan los cambios ofrecidos como permanentes. “Una mala noticia es peor cuando no la estabas esperando; si ya estabas esperando algo, cuando eso sucede comienza un nuevo ciclo” • El momento quizás más complicado sea la transición, no veo al Gobierno colaborando o aceptando fácilmente una derrota electoral, ya que siempre tiende a culpar a otro por lo que le pasa. Y si gana, no creo que por un tiempo los inversores cambien su actitud con respecto a nuestro país. • Arriesgo que el dólar oficial en octubre estará cerca de los 460 pesos, ya que cada vez que fijaron un dólar soja diferencial, luego el dólar oficial terminó convergiendo a ese valor. • La inflación no va a ceder, las expectativas de devaluación después de octubre, sumadas a los ajustes tarifarios, más la emisión monetaria necesaria para financiar el déficit estacional más pronunciado en diciembre, potenciarán esa expectativa inflacionaria. • Ya hay recesión, y está originada en por la pérdida del poder adquisitivo de los ciudadanos; una pérdida provocada por la propia inflación. Y no veo motivos para que cambie esa tendencia en el corto plazo. Pero vuelvo a lo expresado en el inicio de la nota. Creo que este contexto es transitorio, porque pronto tendremos superávit comercial gracias a los resilientes productores agrícolas, gracias a las emprendedoras empresas de la industria del conocimiento y también gracias a nuestras capacidades de generar y, por qué no, de exportar energía. “Los mercados generalmente castigan los consensos”, es la frase de cabecera de un amigo, puesto que, si todos están de acuerdo en que algo va a suceder, es probable que eso ya haya sucedido. De hecho, no escribí nada que ustedes no sepan, o que no estén viviendo. Si todos los que tienen recursos e información piensan que un activo va a subir, seguramente ya habrán comprado, lo cual significa que gran parte de la subida ya ocurrió. Primero, se acelera ese proceso de incremento del valor debido a la profecía autocumplida, pero luego, cuando la mayoría ha podido acceder, comienza el ciclo contrario. Esto ha ocurrido con muchas materias primas, con el litio, con las criptomonedas, con las acciones, con el euro y con el dólar mismo. Cuando alguien me pregunta por qué suben las cotizaciones en la bolsa contesto de manera irónica: ¡¡¡Porque te quedaste afuera!!! Porque si no te hubieras quedado afuera, no te harías esa pregunta. O cuando me preguntan por qué baja: ¡¡¡porque compraste mucho!!! Si no hubieras comprado mucho, no te dolería tanto la baja. Los mercados castigan los consensos, y creo ya muchos actores sociales actuaron en consecuencia, cubriéndose con mercaderías, silobolsas, dólares, criptos, acciones o cualquier tipo de activo que resista a la depreciación del peso. Una mala noticia es una peor noticia si no la estás esperando, pero si ya la estabas esperando, cuando te la dicen o cuando sucede se empieza un nuevo ciclo. Cuidemos nuestro metro cuadrado, a nuestra gente, a nuestros empleados. Si este contexto es transitorio, la Argentina es una Nación que vale la pena.ß"
lanacion,salud,2023-09-16T09:22:00.037Z,El período de latencia que es necesario recuperar,"escuchar Crecen las consultas por temas de juegos sexuales y erotización en niños y adolescentes y empezamos a encontrar consecuencias serias y con efectos a largo plazo. Al quedar a su alcance materiales que no son adecuados para su edad –no tienen suficiente madurez para entender y procesar– aparecen síntomas, o juegos sexuales inadecuados, niños y niñas sexualizados, con conductas autoeróticas, incluso situaciones de abuso. Internet en computadoras, tablets y celulares, con Whatsapp, Youtube, Tik tok, Snapchat, etc., abren un abanico de posibilidades y, por primera vez en la historia de la humanidad, los adultos nos tenemos que ocupar de regular el acceso de nuestros chicos al material de contenido erótico/sexual que hoy está a su alcance (lo mismo ocurre con contenidos de violencia). Hasta las generaciones anteriores el acceso a ese material era exclusivamente adulto, las revistas con contenido erótico estaban en los kioscos, tapadas y no se vendían a los menores. Lo que los chicos encontrábamos en enciclopedias y diccionarios nos daba información que no invitaba a excitación, erotizaciones ni a juegos sexuales. Alrededor de los cinco años los chicos se interesaron desde siempre por la sexualidad. Hace unos años, si no estábamos atentos, podíamos encontrarlos en juego sexualizado en su afán de entender los hechos de la concepción y del nacimiento, o las diferencias anatómicas entre varón o mujer. Con información adecuada ese interés se disolvía y en la etapa de la escolaridad primaria entraban en latencia, dejando de lado ese tema para dedicarse a jugar, aprender, hacer deporte, hacerse amigos. Lo hacían acompañados por el entorno familiar, los programas de televisión, las revistas y otras lecturas que eran acordes a su edad. Sólo retomaban el interés por la sexualidad al llegar la pubertad. Hoy cuesta que los chicos entren y permanezcan en latencia ante el bombardeo de estímulos que se presentan por infinidad de caminos: avisos en revistas, contenido inadecuado en televisión, canciones que escuchan y cantan y no son para niños, “famosos” en recitales o videoclips que se mueven, se visten y hablan de formas no aptas para los menores, y ellos los admiran y se identifican, ¡y los copian!. Por otro lado un reel o un tik tok de un niño actuando como niño seguramente tenga baja repercusión y pocos likes. En cambio, una chiquita bailando, cantando o moviéndose sensualmente puede viralizarse y los adultos podemos incluso favorecer esas filmaciones y esa viralización sin tener conciencia de que estamos acortando su niñez y la de sus pares que la ven (y favoreciendo el surgimiento desde muy temprana edad de esa mujer-objeto que nos esforzamos por erradicar). La pornografía y el abuso de menores existen desde siempre, incluso el uso de menores para producir material erótico, pero no era frecuente que los psicólogos de niños recibiéramos ese tipo de consultas. Juegos inadecuados Hoy se acercan tanto colegios como familias por chiquitos de 7 u 8 años que fueron encontrados mirando pornografía en la computadora de la escuela o de su casa; por juegos sexuales entre chicos de más de cinco años; por jugueteos con hermanos, primos o amigos tanto de su misma edad como mayores o menores; por autoestimulaciones (en la infancia no las llamamos masturbación porque no van acompañadas de fantasías ni llegan a un climax). Los chicos se excitan y no tienen, por su inmadurez, caminos saludables para procesar lo que vieron, lo que hicieron o lo que los invitaron a ver o a hacer. A menudo se sienten culpables y no se animan a pedir ayuda a sus padres u otros adultos que podrían acompañarlos y cuidarlos. A veces se asustan y se apartan, otras empiezan con síntomas de todo tipo, ansiedad, miedo y les lleva tiempo a los adultos entender y actuar. En esa mezcla inevitable de espanto y excitación pueden seguir mirando a solas, lejos de los adultos, o compartir el material con otros chicos, a veces de su misma edad o más chiquitos. Pueden también repetir lo que vieron con otros chicos, en intentos vanos de entender y elaborar. El maravilloso mecanismo del juego que les permite “hacer activamente lo que sufrieron pasivamente” en este caso se les vuelve en contra porque al no tener los recursos ni la madurez que necesitan, continúan intoxicándose en sus intentos de liberarse. Es importante aclarar que los juegos sexuales inadecuados se convierten en abuso cuando la diferencia de edad o de posición de poder no permite al más chico oponerse. Protejamos la infancia, la latencia y también la adolescencia, ya que ellos tampoco tienen la fortaleza interna para resistirse sin ayuda, ni la capacidad de procesar estímulos que incluso cuestan a los adultos. Psicóloga especializada en crianza"
eldestape,economia,2023-09-16T09:26:00.000Z,Dólar hoy: a cuánto cotiza este sábado 16 de septiembre,"El dólar blue subió ocho pesos y cerró a $ 730 Dólar blue El dólar blue subió ocho pesos y cotizó a $ 730 para la venta. Dólar oficial El dólar oficial minorista cotizó a $ 367, con un descenso de nueve centavos respecto de ayer. Dólar MEP y Contado con Liquidación En tanto, en el segmento bursátil, el dólar contado con liquidación (CCL) cedió 0,7% hasta los $ 737,37, y el dólar MEP subió 1,2% a $ 685,19. Dólar mayorista El dólar mayorista cerró en $ 350,05, con un aumento de cinco centavos en relación con el cierre previo. Dólar solidario o dólar ahorro, dólar tarjeta y dólar Qatar En tanto, el Dólar Solidario y Dólar Tarjeta -que cuentan con una alícuota 30% de impuesto PAÍS y de 45% de percepción de ganancias- se ubica en $ 639.62, mientras que para compras superiores a 300 dólares -que posee un impuesto adicional de 5%-, el llamado ""dólar Qatar"" cotiza a $ 660,60."
infobae,internacional,2023-09-16T09:32:08.000Z,La amenaza de una normalización de la ultraderecha crece en Alemania," Rodrigo Zuleta Berlín, 16 nov (EFE).- La amenaza de una normalización de la ultraderecha alemana crece con el alto vuelo en las encuestas de Alternativa por Alemania (AfD) a lo que se agregado más recientemente la disposición de los conservadores de la Unión Cristianodemócrata (CDU) y la Unión Socialcristiana (CSU) de Baviera a hacer pactos puntuales con los extremistas. Dentro del programa de la CDU hay una prohibición expresa de toda forma de colaboración con AfD. Sin embargo, eso no impidió que la semana pasada el partido, en el parlamento regional del estado federado de Turingia, recurriera al apoyo de AfD para aprobar una reducción del impuesto a la compra de propiedad inmobiliaria. El presidente de la CDU, Friedrich Merz, ha defendido la actitud el grupo parlamentario en Turingia alegando que no se puede renunciar a presentar un proyecto conveniente por temor a que haya apoyo del lado de equivocado. Otros miembros de la cúpula, como el exministro de Sanidad Jens Spahn, han recomendado pasar página al tema pues de lo contrario el debate terminará favoreciendo justamente a AfD. Sin embargo el debate continúa y aún dentro de la CDU hay quienes ven críticamente el voto de Turingia El primer ministro de Schleswig Holstein (norte del país), Daniel Günther, dijo a la Segunda Cadena de la Televisión Alemana (ZDF), que consideraba la decisión del partido en Turingia como un error grave. ""Para mi es indiscutible que no puede haber ninguna cooperación con la AfD. Mucho en menos en Turingia donde se trata de una agrupación claramente extremista"", dijo. A Günther se sumó el diputado Kai Whittaker que dijo que consideraba que se ha violando la consigna de no cooperar con la AfD. ""Lo grave no es que AfD haya apoyado la propuesta de la CDU sino que sólo con los votos de AfD ésta podía lograr una mayoría"", dijo en su cuenta de X. En Turingia -donde habrá elecciones en otoño de 2024- hay una situación complicada con un Gobierno en minoría, presidido por La Izquierda y con participación del Partido Socialdemócrata (SPD) y Los Verdes. La CDU no sólo rechaza la cooperación con AfD sino también con La Izquierda y si la tendencia que muestran las encuestas continúan en otros estados federados del este puede haber situaciones similares a las de Turingia, sin mayorías posibles sin uno de esos dos partidos. En otoño del año próximo habrá elecciones regionales no sólo en Turingia sino también en Brandeburgo y en Sajonia. Las encuestas de intención de voto son positivas para la AfD en esos tres estados federados. En Brandeburgo, circundante a Berlín, una encuesta del canal regional rbb le da a AfD el primer lugar con el 32 por ciento. El SPD, del primer ministro Dieter Woidke, sólo alcanza el 20 por ciento, la CDU el 18 por ciento y Los Verdes y La Izquierda un 8 por ciento. El Partido Liberal (FDP) se quedaría por fuera con el 4 por ciento y los Electores Libres entrarían con un 6 por ciento Si se dieran esos resultados la formación de mayorías parlamentarias no sería fácil, sobre todo si entran los Electores Libres. Los Electores Libres son una agrupación de origen bávaro que recientemente ha acumulado titulares debido a un debate en torno al pasado ultraderechista de su líder Hubert Aiwanger. El debate en torno a Aiwanger no ha impedido que el primer ministro bávaro y lider de la CSU, Marcus Söder, lo mantenga como ministro de Economía y vice primer ministro en Baviera y mantenga la coalición con los Electores Libres. Por otro lado, el debate en torno a Aiwanger, lejos de perjudicar a los Electores Libres, los ha favorecido en las encuestas lo que ha sido interpretado también con un signo de que en el país está aumentando la tolerancia ante la ultraderecha.EFE rz/amg "
infobae,internacional,2023-09-16T09:32:02.000Z,Erdogan dice que evaluará romper con la UE por críticas del Europarlamento a Turquía," Estambul, 16 sep (EFE).- El presidente de Turquía, Recep Tayyip Erdogan, advirtió este sábado que su Gobierno podría poner fin a su relación con la Unión Europea (UE), a la que acusó de intentar desencadenar una ruptura de los vínculos con el país euroasiático. ""La Unión Europea está haciendo esfuerzos para romper con Turquía"", dijo Erdogan en reacción a las recientes críticas formuladas por Parlamento Europeo en su informe anual sobre Turquía. ""En esta legislatura evaluaremos las iniciativas de la UE para romper con Turquía, evaluaremos lo que sucede. Después de evaluarlo, si hace falta, podríamos separar nuestro camino del de la UE"", añadió el mandatario en una rueda de prensa en el aeropuerto de Ankara, antes de partir hacia Nueva York. Con estas declaraciones respondió una pregunta sobre el informe anual adoptado el miércoles pasado por la Eurocámara, que critica ""serias deficiencias"" en el imperio de la ley y los derechos fundamentales en Turquía. No es la primera vez que el jefe del Estado y del Gobierno turco amenaza con poner fin al proceso para la adhesión de Turquía en la UE, abierto formalmente en 2005 pero congelado desde 2017. En mayo de aquel año, Erdogan exigió a Bruselas abrir nuevos capítulos en el proceso de adhesión, porque Turquía no seguiría ""esperando como un lacayo ante la puerta"", y en caso de que no se produjeran avances, diría ""adiós"". El proceso sigue estancado desde entonces. En vísperas de la cumbre de la OTAN celebrada el pasado mes de julio en Vilna, Erdogan vinculó la ratificación turca de la entrada de Suecia en la Alianza Atlántica a que se logren progresos en esas negociaciones, entre otras exigencias. Se espera que el Parlamento turco vote sobre dicha ratificación el próximo mes. El presidente turco partió hacia Nueva York para participar allí en la Asamblea General de las Naciones Unidas. EFE dt-iut/wr/alf "
infobae,internacional,2023-09-16T09:31:55.000Z,Unesco comienza a examinar en Riad las candidaturas para patrimonio de la humanidad," Riad, 16 sep (EFE).- El comité de la Unesco comenzó hoy a examinar las cincuenta candidaturas de bienes propuestos para este año para añadirlos al listado de patrimonio mundial de la humanidad durante la 45 asamblea anual que se celebra en Riad, entre las que se encuentran un sitio en España, Guatemala y Argentina. Desde hoy hasta el próximo 20 de septiembre se debatirán las candidaturas de 36 sitios culturales, 12 sitios naturales y 2 sitios mixtos, con el foco puesto en el continente africano, una región que la Unesco considera ""subrepresentada"" en el listado. Se examinará la incorporación o no del Museo y Sitio de Memoria ESMA, ex centro clandestino de detención, tortura y exterminio de la dictadura argentina; el Parque Arqueológico Nacional Tak'alik Ab'aj, ubicado en Guatemala; así como en España, la posible inclusión de la isla de Menorca por sus monumentos talayóticos en época prehistórica. Este año, los 21 miembros el comité de la Unesco abordarán tres candidaturas de lugares de memoria vinculados a conflictos recientes ya que, hasta ahora, el campo de Auschwitz-Birkenau y el Memorial de la Paz de Hiroshima eran los dos únicos sitios de memoria vinculados a conflictos del último siglo inscritos en la lista. Esas tres candidaturas son el Museo y Sitio de Memoria ESMA, el centro funerario y de la memoria del Frente Occidental de la Primera Guerra Mundial en Francia y Bélgica, además del que recuerda el genocidio de Ruanda. Desde que comenzó el 10 de septiembre la convención anual, el comité de la Unesco ha incluido la Catedral de Santa Sofía de Kiev, el conjunto de edificios monásticos relacionados y Monasterio de Cuevas de Kiev-Petchersk, así como el centro histórico de Leópolis en el listado de patrimonio mundial en peligro por las amenazas derivadas de la invasión rusa, los dos únicos bienes en ser inscritos en esa lista de los seis propuestos, entre ellos Venecia. Por otro lado, la Unesco decidió retirar las Tumbas de los Reyes de Buganda en Kasubi, en Uganda, de la lista de patrimonio en peligro después de haber sido inscrita hace trece años tras un devastador incendio.EFE sa-ijm/amg "
