diario,seccion,fecha,titulo,texto
lanacion,deportes,2023-09-17T06:00:00.251Z,"Sudáfrica vs. Rumania, en vivo: cómo ver online el partido por el Mundial de Rugby 2023","escuchar Este domingo, desde las 10 (hora argentina), Sudáfrica y Rumania se enfrentan en un partido correspondiente a la segunda fecha del grupo B del Mundial de rugby Francia 2023. El encuentro, que cuenta con el arbitraje del francés Mathieu Raynal, se disputa en el Stade de Bordeaux y se puede ver en vivo únicamente por streaming por intermedio de la plataforma Star+, al igual que todos los compromisos de la Copa del Mundo. Además, también existe la posibilidad de seguir el minuto a minuto a través de canchallena.com. En el debut, el vigente campeón del mundo comenzó su defensa del título con una victoria por 18-3 frente a Escocia, en Marsella. Un nuevo triunfo sería clave para mantener viva la ilusión de arrebatarle el primer puesto de la zona al que hasta el momento parece imbatible: Irlanda. Caso contrario, su clasificación no peligraría, pero podría quedar prácticamente condenado a culminar por detrás del N°1 del ranking de la World Rugby, aunque todo depende del resultado entre ambos. Sudáfrica, vigente campeón del mundo, comenzó su defensa del título con una victoria ante Escocia NICOLAS TUCAT - AFP El conjunto rumano, en tanto, debutó con una goleada en contra justamente ante el XV del Trébol, que el sábado pasado ganó por 82-8 (la diferencia más amplia en un partido en lo que va del Mundial), convirtiendo nada menos que 12 tries, con Jonathan Sexton (114 caps) como gran figura con 24 puntos. A pesar de que el cotejo ante los Springboks será igual de complejo, buscarán mejorar la imagen mostrada en primera instancia. Sudáfrica vs. Rumania: todo lo que hay que saber Fecha 2 del grupo B del Mundial de rugby Francia 2023. Día : Domingo 17 de septiembre. : Domingo 17 de septiembre. Hora : 10 (horario argentino). : 10 (horario argentino). Estadio : Stade de Bordeaux, Francia. : Stade de Bordeaux, Francia. Árbitro: Mathieu Raynal (Francia). Sudáfrica vs. Rumania: cómo ver online El encuentro entre sudafricanos y rumanos se disputa este domingo 17 de septiembre a las 10 (hora argentina) en el Stade de Bordeaux, y se puede ver en vivo únicamente por streaming por intermedio de la plataforma Star+. Además, también existe la posibilidad de seguir el minuto a minuto a través de canchallena.com. Tabla de posiciones del grupo B GRUPO B ¿Qué dicen las apuestas? En las principales plataformas de pronósticos deportivos alrededor del planeta, Sudáfrica corre con amplia ventaja para quedarse con la victoria en el encuentro de este domingo. Tal es así que, en caso de lograrlo, Betsson pagará cuotas de 1.00, es decir que únicamente devolverá el dinero apostado sin ganancias. En contrapartida, un hipotético triunfo de Rumania repaga 25.00; mientras que un empate, resultado poco habitual en el rugby, cotiza 28.00. Formaciones confirmadas Sudáfrica Titulares : 15- Willie le Roux, 14- Grant Williams, 13- Canan Moodie, 12- Andre Esterhuizen, 11- Makazole Mapimpi, 10- Damian Willemse, 9- Cobus Reinach, 8- Duane Vermeulen, 7- Kwagga Smith, 6- Marco van Staden, 5- Marvin Orie, 4- Jean Kleyn, 3- Vincent Koch, 2- Bongi Mbonambi (C), 1- Ox Nche. : 15- Willie le Roux, 14- Grant Williams, 13- Canan Moodie, 12- Andre Esterhuizen, 11- Makazole Mapimpi, 10- Damian Willemse, 9- Cobus Reinach, 8- Duane Vermeulen, 7- Kwagga Smith, 6- Marco van Staden, 5- Marvin Orie, 4- Jean Kleyn, 3- Vincent Koch, 2- Bongi Mbonambi (C), 1- Ox Nche. Suplentes: 16- Deon Fourie, 17- Steven Kitshoff, 18- Trevor Nyakane, 19- RG Snyman, 20- Jasper Wiese, 21- Jaden Hendrikse, 22- Faf de Klerk, 23- Jesse Kriel. Rumania Titulares : 1- Iulian Hartig, 2- Ovidiu Cojocaru, 3- Alexandru Gordas, 4- Adrian Motoc, 5- Marius Iftimiciuc, 6- Andre Gorin, 7- Vlad Neculau, 8- Cristian Chirica (C), 9- Gabriel Rupanu, 10- Hinckley Vaovasa, 11- Nicholas Onutu, 12- Taylor Gontineac, 13- Jason Tomane, 14- Tevita Manumua, 15- Marius Simionescu. : 1- Iulian Hartig, 2- Ovidiu Cojocaru, 3- Alexandru Gordas, 4- Adrian Motoc, 5- Marius Iftimiciuc, 6- Andre Gorin, 7- Vlad Neculau, 8- Cristian Chirica (C), 9- Gabriel Rupanu, 10- Hinckley Vaovasa, 11- Nicholas Onutu, 12- Taylor Gontineac, 13- Jason Tomane, 14- Tevita Manumua, 15- Marius Simionescu. Suplentes: 16- Robert Irimescu, 17- Alexandru Savin, 18- Thomas Cretu, 19- Stefan Iancu, 20- Damian Stratila, 21- Cristi Boboc, 22- Alin Conache, 23- Gabriel Pop."
lanacion,economia,2023-09-17T06:00:00.251Z,¿A cuánto cotizan el dólar oficial y el blue este domingo 17 de septiembre?,"escuchar Este domingo 17 de septiembre no hay actividad en el mercado financiero y, tanto para el dólar oficial como para el dólar blue, se toman como referencia los valores de cierre del último día hábil de la semana. A cuánto cotiza el dólar oficial hoy El dólar oficial, que habitualmente difunde el Banco Nación, se mantuvo estable luego de que el Gobierno llevara adelante una devaluación después de las PASO del mes de agosto. Desde la devaluación, el dólar oficial se mantiene estable En los meses previos, el dólar oficial había experimentado subas diarias de 50 centavos y, en algunas jornadas, incrementos más significativos que impactaban directamente en el cálculo en pesos de bienes y servicios ligados a la moneda estadounidense. En la última jornada hábil, el dólar oficial cotizó a $347,50 para la compra y $365,50 para la venta. En este sentido, opera de forma estable tras el salto en la cotización que se produjo el 14 de agosto. A cuánto cotiza el dólar blue hoy En tanto, el dólar blue cerró el último día hábil a $720 para la compra y $730 para la venta. De esta forma, la brecha entre el tipo de cambio oficial y el paralelo es de $364,50. Luego de días de incertidumbre en el mercado y de ascensos abruptos en la cotización del dólar informal, esta semana el dólar paralelo se mantuvo alto, pero con cierta distancia de su récord nominal histórico de $795. A cuánto cotizan el dólar MEP y el dólar CCL hoy El valor de los dólares financieros, categoría que engloba al dólar MEP (o dólar Bolsa) y al dólar CCL (contado con liquidación), involucra mecanismos bursátiles para hacerse de esta moneda a través de la venta de bonos y acciones, cambió en la última jornada del mercado. El último día hábil, estos tipos de cambio cerraron al siguiente valor: El dólar MEP : $681,54 : $681,54 El dólar CCL: $737,10 Los dólares financieros tienen nuevas limtaciones Shutterstock A cuánto cotiza bitcoin hoy Bitcoin (BTC) cotiza a US$26.390,92. Es la criptomoneda más importante de la actualidad, y cada vez es más aceptada en todo el mundo para comprar productos y servicios. Calculadora del dólar tarjeta y cotización del dólar Qatar Quienes deban viajar o consumir productos o servicios en el exterior tienen que tener en cuenta la cotización del dólar según el gasto que realicen; así se diferencian dos grandes grupos de acuerdo al tope de US$300. En caso de que la persona no supere los 300 dólares mensuales con tarjetas de crédito y débito , el tipo de cambio que se utiliza es el dólar tarjeta, que se calcula de esta forma: al dólar oficial se le suma el impuesto PAIS (30 por ciento) y la percepción del 45 por ciento a cuenta de Ganancias . con , el tipo de cambio que se utiliza es el que se calcula de esta forma: al dólar oficial se le suma el (30 por ciento) y la percepción del 45 por ciento a cuenta de . En cambio, a aquellos que tengan consumos mensuales mayores a 300 dólares con tarjetas se les aplica el dólar turista (o Qatar), por lo que además de los porcentajes aplicados para el dólar tarjeta, se le añade un 5 por ciento a cuenta de Bienes Personales. Es importante aclarar que ese valor no aplica solo sobre el excedente del consumo, sino sobre el total. De esta manera, el dólar “Qatar” hoy cotiza a $660,60. Por el ascenso del dólar blue, el dólar Qatar dejó de ser el más caro del país Shutterstock ¿A cuánto sube el piso del impuesto a las Ganancias? En el mes de octubre, el mínimo no imponible del impuesto a las Ganancias pasa a $1.770.000. Así lo informó este lunes el ministro de Economía, Sergio Massa, quien además confirmó que está trabajando en un proyecto de ley para que el régimen quede fijo con actualización semestral."
lanacion,politica,2023-09-17T06:00:00.251Z,Consultá el padrón para las elecciones generales de Chaco 2023,"escuchar Las elecciones generales en Chaco son hoy, domingo 17 de septiembre. En ese contexto, los ciudadanos deben acercarse a las urnas para votar a sus próximas autoridades provinciales y municipales de los próximos cuatro años. Para eso se puso a disposición el padrón electoral, en el cual los chaqueños pueden hacer una consulta online y conocer dónde votar. Dónde voto: consultá el padrón electoral de Chaco Los ciudadanos pueden consultar el padrón para las elecciones en Chacho 2023 en el sitio oficial del Tribunal Electoral de la provincia y allí conocer en detalle el lugar de votación que les fue asignado. Para acceder a esta información es preciso completar los siguientes campos: número de documento, sexo y seleccionar el botón “Consultar”. Posteriormente, el sistema mostrará la dirección del establecimiento al cual debe acudir el elector, con el número de mesa y de orden. Qué se vota en Chaco La provincia de Chaco celebra este domingo sus elecciones generales. Durante los comicios, los chaqueños eligen a sus próximos gobernador y vice, además de 16 diputados locales y sus suplentes. En tanto, a nivel municipal se eligen los cargos de intendente y concejales. Los candidatos surgen de los resultados en las elecciones PASO (Primarias Abiertas Simultáneas y Obligatorias) de la provincia, realizadas el pasado domingo 18 de junio. Qué documentos se necesitan para votar en Chaco Cuáles son los documentos con los que podés votar El Ministerio del Interior indica que para emitir el sufragio en Chaco, los documentos válidos son los siguientes: Libreta cívica Libreta de enrolamiento DNI libreta verde DNI libreta celeste DNI tarjeta En este sentido, la cartera que comanda Eduardo “Wado” de Pedro recuerda a la ciudadanía que el documento a presentar en la mesa de votación debe ser el mismo que figura en el padrón o uno posterior. Si no voté en las elecciones PASO de Chaco, ¿puedo votar en las generales? Como establece la Justicia Electoral, el voto es obligatorio en la Argentina, lo que también aplica en el caso de los comicios provinciales. De esta forma, quienes no votaron en las PASO igualmente deben presentarse a sufragar en los comicios generales. En caso contrario, les corresponderá un aumento en la multa prevista para los infractores. Para los electores empadronados, es obligatorio votar en las elecciones generales de Chaco Pablo Caprarulo Cuál es la sanción por no votar en Chaco La Constitución Provincial de Chaco indica que el voto es “universal, libre, igual, secreto, obligatorio e intransferible”. Por lo tanto, las personas que no se presenten a votar en las elecciones en este distrito serán sancionadas. De todos modos, esto no aplica en los casos previstos por la ley por la cual las personas se ven obligadas a ausentarse en las elecciones. Estas deberán justificar los motivos por los cuales no pudieron emitir su voto ante el Juez de Paz del domicilio o Tribunal Electoral dentro de los 60 días de la respectiva elección para no pagar la multa. Aquellas personas que no se presenten al acto electoral recibirán una multa. De acuerdo al artículo 123 de la Ley Electoral, esta sanción será de entre $50 a $500 y se aplicará al elector mayor de 18 años y menor de setenta 70 años de edad que no se haya presentado a votar y que no lo haya justificado ante la Justicia Electoral. Además, esta multa quedará asentada en el Registro de Infractores del Tribunal Electoral de la provincia de Chaco, la cual se deberá pagar consecuentemente. Los electores podrán consultar en el sitio oficial del registro para saber si tiene algún pago pendiente. Para obtener esa información, deberán seleccionar la elección a la cual no pudieron asistir, su DNI y el género. De esa forma, podrán ver si tienen alguna infracción registrada en el sistema. LA NACION"
infobae,internacional,2023-09-17T06:15:11.000Z,(Previa) El Girona busca mantenerse invicto en Granada," El Girona viaja este lunes a Granada (21.00 horas) con el objetivo de conseguir un buen resultado que le permita mantenerse invicto esta temporada, en un último partido de la quinta jornada de LaLiga EA Sports en el que los nazaríes esperan conseguir su segunda victoria del curso. El conjunto de Míchel, que inició la jornada en segunda posición a solo dos puntos del líder Real Madrid, ha sumado 10 de los 12 puntos puestos en juego hasta el momento; cedió un empate en su debut ante la Real Sociedad (1-1), pero posteriormente superó al Getafe (3-0), al Sevilla (1-2) y a la UD Las Palmas (1-0). Enfrente, el Granada solo ha sumado tres unidades en lo que va de curso, los conseguidos a finales de agosto ante el Mallorca (3-2). Previamente cayó ante el Atlético de Madrid (3-1) y ante el Rayo Vallecano (0-2), y justo antes del parón encajó otra derrota frente a la Real Sociedad (5-3). El duelo en el Nuevo Los Cármenes enfrentará, además al equipo menos goleado del campeonato junto al Real Madrid (2) con el más goleado (12); la solidez atrás de los catalanes contrasta con la fragilidad de los nazaríes, que deberán mejorar sus prestaciones si no quieren acabar en puestos de descenso, solo un punto por debajo. Ricard Artero, Toni Villa, Jastin y Joel Roca causarán baja en los visitantes, que tienen la duda de Borja García, aquejado de una fascitis plantar. El conjunto andaluz tendrá las ausencias de Jesús Vallejo y de Miguel Ángel Rubio. --HORARIOS DE LUNES EN LALIGA EA SPORTS. Granada - Girona. Díaz de Mera Escuderos (C.C.-manchego) 21.00. "
infobae,politica,2023-09-17T06:10:05.000Z,"Elecciones 2023, en vivo: el camino rumbo a las generales de octubre, minuto a minuto"," /politica/2023/09/17/con-un-final-todavia-abierto-entre-capitanich-y-zdero-cinco-claves-para-entender-las-elecciones-en-chaco/ /politica/2023/09/17/maximo-kirchner-desde-el-peronismo-bonaerense-vamos-a-construir-el-triunfo-de-massa-y-axel/ /politica/2023/09/16/javier-milei-a-mi-no-me-paran-ni-200-economistas-fracasados-ni-seudo-intelectuales-ni-curas-villeros/ "
infobae,internacional,2023-09-17T06:01:38.000Z,Más de 1.000 migrantes llegan a Lampedusa el día de la visita de Von der Leyen y Meloni," Roma, 17 sep (EFE).- Más de 1.000 migrantes han llegado en las últimas horas a la isla italiana de Lampedusa, donde se han desplazado hoy la presidenta de la Comisión Europea, Ursula von der Leyen, y la primera ministra italiana, Georgia Meloni, para conocer la presión migratoria sobre el enclave. De acuerdo con la Cruz Roja italiana, que gestiona el centro de acogida del puerto, hay unas 1.500 personas esperando a ser trasladados en unas instalaciones que cuentan con capacidad para 400. Con la visita de la mandataria europea a la isla, la más próxima a las costas africanas, Meloni tratará de alcanzar un compromiso de ayuda mayor por parte de la Unión Europea tras situaciones que han desbordado su capacidad de asistencia, como la llegada de más de 10.000 migrantes en apenas tres días esta semana. La tensión en la isla ha llevado a los vecinos a convocar una protesta para denunciar la falta de medios y las ONG que prestan asistencia humanitaria en el mar reclaman a Von der Leyen una reunión. Mientras tanto, el número de barcazas que tratan de cruzar el Mediterráneo en condiciones precarias, en su mayoría desde Túnez y Libia, no se reduce a las costas de Lampedusa y las operaciones de socorro se suceden en otros lugares. El buque Geo Barents, de la ONG Médicos Sin Fronteras (MSF), rescató entre ayer y hoy a más de 471 migrantes, entre los cuales 205 menores, durante once misiones de salvamento coordinadas con las Autoridades italianas, que han asignado el puerto de Brindisi (en el sur de la península) para su desembarco. También la nave Diciotti, de la Guardia Costera, llegó al puerto de Reggio Calabria (sur) con 700 migrantes rescatados en otra serie de operaciones. Ante la emergencia, Meloni escribió a última hora del viernes una carta a la presidenta de la Comisión, pidiéndole que visitase la isla ""para comprender personalmente la gravedad de la situación"". Asimismo, anunció un paquete de medidas para disuadir a los migrantes que traten de llegar de forma irregular a Italia, entre ellas, la de ampliar hasta los 18 meses, el máximo que permite la ley, el periodo de internamiento en los centros de detención de las personas que esperan la repatriación. También los ministros de interior de Italia, España, Francia, Alemania mantuvieron anoche una conversación telefónica con la comisaria europea, Ylva Johansson, para abordar la presión migratoria en las costas del Mediterráneo, especialmente tras las llegadas masivas a Italia de los últimos días. ""Necesitamos dar el máximo impulso político para llevar a cabo una nueva estrategia operativa contra la trata de seres humanos que finalmente tenga como objetivo implementar iniciativas concretas destinadas a bloquear las salidas en origen”, declaró el titular de Interior, Piantedosi, en un comunicado. Con las cifras en constante evolución, en lo que va de año han desembarcado en Italia 127.207 inmigrantes, casi el doble que los 66.237 del mismo periodo del 2022 y el triple que los de 2021 (42.750), según los últimos datos actualizados por el Ministerio del Interior. EFE romu/amg "
infobae,internacional,2023-09-17T06:01:26.000Z,Pashinián descarta la firma de un acuerdo de paz con Alíev durante la cumbre en Granada," Tiflis, 17 sep (EFE).- El primer ministro de Armenia, Nikol Pashinián, descartó este domingo la firma de acuerdos con su el presidente azerbaiyano, Ilham Alíev, durante la reunión entre ambos en Granada, en los márgenes de la cumbre de la Comunidad Política Europea, que se celebrará en octubre. ""Me gustaría mucho decir que sí, que firmamos en Granada, pero no es así"", indicó Pashinián tras votar en las elecciones de alcalde de Ereván. Agregó que la agenda de paz es una prioridad para Ereván, que hará ""todo lo posible"" para firmar un tratado con Bakú ""lo antes posible"", como, por ejemplo, ""a finales del año o a principios del que viene"". Según el primer ministro, la grave crisis humanitaria en Nagorno Karabaj, causada por el bloqueo de ese enclave por parte de Azerbaiyán desde finales de 2022, ""repercute negativamente en el proceso de paz"". ""Esa energía y el tiempo se podían dirigir al trabajo en el acuerdo de paz"", dijo. Las declaraciones del líder armenio se producen en medio de una nueva escalada de tensiones en la región, con una concentración de tropas azerbaiyanas en la frontera con Armenia y en torno a la autoproclamada república de Nagorno Karabaj, integrada en territorio azerbaiyano y poblada por cerca de 120.000 armenios étnicos. Desde el 12 de diciembre de 2022 las fuerzas de Bakú mantienen cerrada la ""ruta de la vida"" que unía Armenia con Nagorno Karabaj y que debía permanecer abierta en virtud de un acuerdo sobre el alto el fuego que puso fin a la guerra de 2020 en la que se impuso Azerbaiyán. Según las autoridades karabajíes, el bloqueo azerbaiyano y a falta de alimentos y medicinas que ha producido, son la causa de una de cada tres muertes en la región. Se espera que a la reunión entre Pashinián y Alíev en Granada asistan también los dirigentes de Francia, Alemania y el presidente del Consejo Europeo, Charles Michel, que ha mediado en más de un encuentro entre los líderes de Armenia y Azerbaiyán.EFE mv-mos/alf "
infobae,internacional,2023-09-17T06:00:58.000Z,"Los esfuerzos diplomáticos de EEUU y la ONU no ablandan a Marruecos y Polisario, enrocados en sus posturas"," Marruecos y el Frente Polisario no parecen haberse dejado ablandar en sus respectivas posiciones respecto a una solución para el conflicto del Sáhara Occidental pese a los esfuerzos diplomáticos que en las últimas semanas han venido desplegando tanto el enviado especial de la ONU, Staffan de Mistura, como Estados Unidos y que han estado rodeados de la máxima discreción. La última vez que Marruecos y el Polisario se sentaron en torno a una misma mesa fue en marzo de 2019, aunque lo hicieron en compañía de Argelia, principal valedor de la autoproclamada República Árabe Saharaui Democrática (RASD), y Mauritania. La renuncia en mayo de ese año del entonces enviado especial para el Sáhara, Horst Koehler, promotor de la iniciativa, dejó huérfano al proceso negociador hasta que, doce candidatos fallidos después, en noviembre de 2021 fue elegido De Mistura. Desde entonces, se han producido varios acontecimientos que han contribuido a complicar un escenario ya de por sí difícil. Por una parte, el Polisario dio por finalizado el alto el fuego en noviembre de 2020, lo que supuso una reanudación de las hostilidades, y por otra, la decisión de Donald Trump de reconocer la soberanía marroquí sobre el Sáhara dio alas a Rabat, que considera la antigua colonia española como una parte indivisible del reino y está inmersa en una campaña diplomática para sumar a más países a su tesis. El último en hacerlo ha sido Israel el pasado julio, mientras que España, con el apoyo al plan de autonomía marroquí para el Sáhara como ""la base más sólida, creíble y realista"" para una solución, se quedó un paso por detrás, pero otro por delante de países como Francia o Alemania, que lo consideran como ""una base"" para poder resolver un conflicto que se prolonga desde hace casi cinco décadas. NUEVA GIRA DEL ENVIADO DE LA ONU En este contexto, De Mistura ha completado esta semana su tercera gira por la región. En esta ocasión, por primera vez, ha podido visitar tanto El Aaiún como Dajla, después de que en julio de 2022 Rabat no se lo permitiera, además de reunirse con el ministro de Exteriores marroquí, Nasser Burita, durante la primera etapa de un periplo que arrancó en Marruecos hace dos semanas. Esta semana ha completado sus contactos, acompañando primero al secretario general de la ONU, Antonio Guterres, en el encuentro mantenido en Nueva York con el secretario general del Polisario, Brahim Ghali, y desplazándose luego a Argelia, donde se reunió tanto con el presidente, Abdelmayid Tebune, como con el ministro de Exteriores, Ahmed Attaf, y por último a Mauritania, donde le recibió el presidente, Mohamed Uld Cheij Ghazuani. El arranque de su gira coincidió en el tiempo con la visita a Marruecos y Argelia del responsable del Departamento de Estado de Estados Unidos para temas del norte de África, Joshua Harris, quien igualmente tuvo ocasión de hablar con ambos gobiernos así como con Ghali, con el que se reunió durante su visita a los campos de refugiados saharauis en Tinduf (Argelia). Ni Washington ni Naciones Unidas han querido entrar en detalles sobre lo discutido con sus interlocutores ni dar pistas sobre si se ha producido algún avance que permita augurar una reanudación de las conversaciones. En el caso de De Mistura, el enviado especial debe preparar el informe que tendrá que presentar Guterres ante el Consejo de Seguridad en octubre, así que presumiblemente habrá que esperar hasta entonces para conocer su análisis de la situación. LAS PARTES SE REAFIRMAN EN SUS POSICIONES Quienes sí han hablado han sido Marruecos, el Polisario y Argelia, en todos los casos para reafirmar la postura que han venido defendiendo. Así, tras la reunión entre De Mistura y Burita, Rabat recalcó que cualquier solución al conflicto pasa ""exclusivamente"" por el plan de autonomía que el rey Mohamed VI presentó en 2007 y que no aceptará ninguna ""solución política"" no puede poner en peligro ""la soberanía nacional y la integridad territorial del Reino"". A su vez, el Polisario aprovechó el encuentro entre Ghali y Guterres para afear a la ONU su reticencia a ""llamar las cosas por su nombre"" y denunció ""intentos de algunas partes"" de modificar las resoluciones del Consejo apelando al ""realismo"", puesto que este enfoque sólo prolongará la ""ocupación militar ilegal"" de la antigua colonia española, donde el Polisario reclama como solución un referéndum de autodeterminación. Precisamente, el ministro de Exteriores argelino insistió ante De Mistura en ""el derecho del pueblo saharaui a la autodeterminación"" y le trasladó su confianza en que sus contactos permitan reactivar negociaciones ""directas"" entre Marruecos y el Polisario, ""sin condiciones previas y de buena fe"", algo que Rabat ha venido rechazando de plano, ya que apuesta por la vía de la mesa a cuatro. Con todo, la coincidencia en los esfuerzos diplomáticos tanto de la ONU como de Estados Unidos han generado la impresión de que 'algo se mueve' o al menos se está intentando. ¿REANUDACIÓN DE LAS NEGOCIACIONES? A finales de julio, el director para el norte de África del 'think-tank' Crisis Group, Riccardo Fabiani, sostenía en un artículo que había ""signos alentadores de una posible vuelta al diálogo en los próximos meses"", tras haber hablado con distintas fuentes diplomáticas, y sostenía que Washington había venido ""ofreciendo de forma silenciosa apoyo a los planes para volver a juntar a las partes y forjar un nuevo proceso negociador"". En opinión de este experto, Estados Unidos es el único país que puede hablar ""con todas las partes concernidas"", el término acuñado por De Mistura para no identificar a las claras quiénes deben negociar --y por tanto no tomar partido ni por la tesis de Marruecos ni por la del Polisario-- y que fue refrendado por el Consejo de Seguridad en su resolución 2654 de octubre pasado. Fabiani descarta a España, por su mala relación con Argelia tras su reconciliación con Marruecos, y a Francia, en su caso por lo contrario, ya que últimamente se ha alejado de Rabat y parece estar más próxima a Argel, así como a Rusia, a quien considera ""demasiado próxima al Polisario y Argelia para que Rabat le acepte como interlocutor creíble"". Sin embargo, el conflicto del Sáhara Occidental no figura entre las prioridades en la agenda de Estados Unidos, tal y como le había reconocido un diplomático estadounidense: ""Queremos resolver el conflicto pero no es una prioridad para nosotros"". Con todo, la gira realizada por Harris demuestra el interés de Washington por la cuestión y, sobre todo, su voluntad de respaldar los esfuerzos que viene realizando De Mistura, algo que trasladó a sus interlocutores en Rabat, Tinduf y Argel. "
ambito,sociedad,2023-09-17T09:00:00.000Z,"Si sos nieto de polacos, esto es lo que tenés que saber para tramitar la ciudadanía",Si tenés dudas comunicate con nosotros a [email protected] Llamanos al (54) 11 4556-9147/48 o al (54) 11 4449-3256 de lunes a viernes de 10 a 18
ambito,lifestyle,2023-09-17T09:00:00.000Z,La receta más fácil de cheesecake al horno: ingredientes y paso a paso,Si tenés dudas comunicate con nosotros a [email protected] Llamanos al (54) 11 4556-9147/48 o al (54) 11 4449-3256 de lunes a viernes de 10 a 18
todonoticias,politica,2023-09-17T06:03:00.000Z,Veda electoral en Chaco: todo lo que está prohibido por las elecciones," Este domingo 17 de septiembre se llevarán adelante las elecciones para determinar quién será el nuevo gobernador de la provincia de Chaco. El Código Electoral Nacional indica que desde el viernes 15 hasta tres horas después de las PASO, la provincia está bajo veda electoral . ¿Se puede comprar y vender bebidas alcohólicas el día de la elección? Está prohibida la venta de cualquier clase de bebidas alcohólicas desde las 20:00 horas del día anterior a la elección, es decir del sábado 16 de septiembre, hasta tres horas después de finalizado el acto electoral. Los negocios que venden alcohol durante ese período deben permanecer cerrados . ¿Qué cosas están prohibidas el día de la elección? Hay algunas cuestiones que el Código Electoral Nacional prohíbe expresamente realizar el día de la elección y hasta tres horas después de finalizado el comicio: Reuniones de electores o depósito de armas en casas dentro de un radio de ochenta metros alrededor de la mesa receptora de votos. Espectáculos, fiestas teatrales, deportivas y cualquier reunión pública que no se refieran al acto electoral. Vender bebidas alcohólicas. Ofrecer o entregar boletas de sufragio dentro de un radio de ochenta metros de los lugares de votación. A los electores: la portación de armas , el uso de banderas , divisas u otros distintivos . Realizar actos públicos de proselitismo y publicar, difundir encuestas y sondeos preelectorales y de proyección sobre el resultado. Abrir los locales partidarios ubicados dentro de un radio de ochenta metros de los lugares de votación. Lee también: Elecciones 2023: paso a paso, cómo votar por primera vez El día de la elección, ¿se permiten los espectáculos? No . Los espectáculos populares al aire libre o en recintos cerrados, las fiestas teatrales, deportivas y toda reunión pública que no se refieran al acto electoral, están prohibidas durante su desarrollo y hasta tres horas después de finalizado. ¿Qué cosas están prohibidas el día de la elección? (Foto: Télam). Lee también: La Casa Rosada abrió la posibilidad de ir a las PASO con un único candidato presidencial El día de la elección, ¿se pueden publicar encuestas? No está permitido publicar ni propagar encuestas y sondeos preelectorales desde las 8:00 horas del viernes anterior a la elección y hasta que finalice la votación. Asimismo, está prohibido compartir encuestas y proyecciones acerca del desenlace de la elección durante el transcurso del comicio y hasta tres horas posteriores a su finalización. El incumplimiento de estas restricciones conlleva sanciones económicas. ¿Puedo ir a votar con alguna identificación partidaria? No. El día de la elección ninguna persona podrá hacer uso de banderas, divisas u otros distintivos 12 horas antes y tres después de los comicios. La violación de esta prohibición corresponde la aplicación de una multa . "
todonoticias,politica,2023-09-17T06:01:00.000Z,Elecciones en Chaco: quiénes son los candidatos a gobernador," Este domingo 17 de septiembre se llevarán a cabo las elecciones generales en Chaco para definir quién será el nuevo gobernador. Además se definirán 16 legisladores, intendentes y concejales. Vale mencionar que en Chaco las elecciones se realizan con boleta única de papel. Quiénes son los candidatos en las elecciones 2023 de Chaco Frente Chaqueño Jorge “Coqui” Capitanich y Analía Rach Quiroga Juntos por el Cambio Leandro Zdero y Silvina Schneider Corriente de Expresión Renovada Gustavo Martínez y Viviam Polini Frente Integrador Juan Carlos Bacileff Ivanoff y Benito Ramón César Picon La Libertad Avanza Alfredo Rodríguez y Ileana Aguirre Libertarios en Acción Rubén Galassi y Marta Kassor Frente Unidos por la Gente Domingo Peppo y Nicolás Matta Partido Obrero César Germán Báez y Samanta Salas "
todonoticias,politica,2023-09-17T06:00:00.000Z,Dónde voto en Chaco: cómo consultar el padrón para las elecciones 2023," Este domingo 17 de septiembre se realizarán las elecciones en la provincia de Chaco para elegir autoridades en los cargos de gobernador, vice, 16 legisladores, intendentes y concejales. Elecciones 2023 en Chaco: dónde y cómo consultar el padrón electoral La Justicia Electoral de Chaco puso a disposición en su sitio web el padrón electoral definitivo para que todos los electores habilitados puedan realizar consultas sobre el lugar de votación, el número de mesa y orden. Solamente ingresando el número de DNI y especificando el género, el sistema otorgará los datos solicitados. Cabe recordar que los comicios inician a las 8 y finalizan a las 18 horas. Asimismo las personas de 18 a 70 años tienen la obligación de asistir a las urnas, en el caso de no ausentarse tienen un lapso de 60 días para justificarse, de lo contrario recibirán una multa e integrarán el Registro Nacional de Infractores al Deber de Votar. Elecciones 2023 en Chaco: con qué documento puedo votar Los DNI habilitados para votar en las elecciones PASO de Chaco son: Libreta de enrolamiento. Libreta cívica. DNI libreta verde. Tarjeta del DNI libreta celeste. Nuevo DNI tarjeta: es autorizado para votar aunque contenga la leyenda “no válido para votar”. Asimismo los votantes no podrán asistir a las urnas con el DNI digital que se encuentra en su celular y se tramita a través de la aplicación Mi Argentina, ya que no es válido para votar. Tampoco se permitirá el voto de los electores cuyo documento corresponda a un ejemplar anterior al que figura en el padrón electoral. "
